,year,week,statefips,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_workplaces,gps_residential,gps_away_from_home,stayathome_advisory,nonessbiz_closed,isolation_dummy
45,2020,8,50,0.05858571428571429,0.011217142857142856,-0.041428571428571426,0.00653,-0.002966857142857143,0,0,0
46,2020,8,51,0.03407142857142857,0.018359999999999998,0.020185714285714286,-0.0016299999999999997,0.004365385714285714,0,0,0
47,2020,8,53,0.06287142857142856,0.015925714285714286,0.012459999999999999,-0.007344285714285714,0.00900857142857143,0,0,0
48,2020,8,54,0.07250000000000001,0.0014314285714285713,0.016114285714285713,0.0010214285714285714,0.0016354285714285713,0,0,0
49,2020,8,55,0.054285714285714284,0.0347,0.029585714285714288,-0.005102857142857143,0.010437142857142857,0,0,0
50,2020,8,56,0.04572857142857143,0.06491428571428572,0.023885714285714284,0.000612857142857143,0.0002594285714285715,0,0,0
51,2020,9,1,0.12157142857142857,0.07001428571428572,0.023485714285714283,-0.008368571428571428,0.01388,0,0,0
52,2020,9,2,0.111,0.07797142857142858,0.0306,-0.00551,0.008798571428571428,0,0,0
53,2020,9,4,0.08184285714285713,0.05838571428571428,0.023671428571428572,-0.009995714285714287,0.013914285714285714,0,0,0
54,2020,9,5,0.16414285714285715,0.0988,0.03227142857142857,-0.019999999999999997,0.026285714285714284,0,0,0
55,2020,9,6,0.04735714285714286,0.051,0.0237,-0.005305714285714286,0.006020857142857143,0,0,0
56,2020,9,8,0.0649,0.08061428571428572,0.03408571428571429,-0.007957142857142857,0.009418571428571429,0,0,0
57,2020,9,9,0.0649,0.04897142857142857,0.027957142857142854,-0.007548571428571428,0.011051428571428571,0,0,0
58,2020,9,10,0.09219999999999999,0.04102857142857143,0.030199999999999998,-0.007752857142857143,0.010741428571428572,0,0,0
59,2020,9,11,0.038157142857142855,-0.00040571428571428605,0.01795714285714286,-0.006528571428571428,0.010440000000000001,0,0,0
60,2020,9,12,0.061842857142857144,0.056342857142857146,0.013285714285714286,-0.004897142857142857,0.007761142857142856,0,0,0
61,2020,9,13,0.07918571428571429,0.045099999999999994,0.01634285714285714,-0.007767142857142857,0.013232857142857142,0,0,0
62,2020,9,15,0.00836,0.024499999999999997,0.012057142857142858,0.0008171428571428572,-0.0023157142857142855,0,0,0
63,2020,9,16,0.10957142857142857,0.11242857142857142,0.037128571428571434,-0.0159,0.02137142857142857,0,0,0
64,2020,9,17,0.09430000000000001,0.08674285714285714,0.022228571428571427,-0.012262857142857143,0.01967142857142857,0,0,0
65,2020,9,18,0.11971428571428573,0.06998571428571429,0.019385714285714284,-0.009585714285714286,0.01577142857142857,0,0,0
66,2020,9,19,0.10001428571428571,0.1522857142857143,0.03918571428571428,-0.0159,0.023600000000000003,0,0,0
67,2020,9,20,0.131,0.06875714285714286,0.045700000000000005,-0.024485714285714284,0.031214285714285715,0,0,0
68,2020,9,21,0.12357142857142857,0.11122857142857143,0.021842857142857143,-0.008974285714285714,0.0139,0,0,0
69,2020,9,22,0.12671428571428572,0.09142857142857143,0.009389999999999999,-0.008967142819142859,0.014162857142857144,0,0,0
70,2020,9,23,0.10004285714285714,0.041414285714285716,0.02242857142857143,-0.004488571390571428,0.008167142857142857,0,0,0
71,2020,9,24,0.0506,0.03242857142857143,0.03225714285714286,-0.005304285714285714,0.007978571428571429,0,0,0
72,2020,9,25,0.06958571428571429,0.031842857142857145,0.024900000000000002,-0.004084285714285715,0.00642,0,0,0
73,2020,9,26,0.09127142857142857,0.036957142857142855,0.013478571428571428,-0.005708571428571429,0.010958142857142857,0,0,0
74,2020,9,27,0.07387142857142857,0.05388571428571428,0.023457142857142853,-0.006527142857142856,0.010708571428571428,0,0,0
75,2020,9,28,0.17457142857142857,0.09774285714285715,0.017757142857142857,-0.017142857142857144,0.024100000000000003,0,0,0
76,2020,9,29,0.14085714285714285,0.09075714285714286,0.06508571428571429,-0.023885714285714288,0.03275714285714286,0,0,0
77,2020,9,30,0.11242857142857143,0.07182857142857144,0.02245714285714286,-0.009587142857142858,0.01293,0,0,0
78,2020,9,31,0.11071428571428572,0.09040000000000001,0.025714285714285714,-0.016114285714285713,0.02242857142857143,0,0,0
79,2020,9,32,0.06531428571428571,0.06897142857142857,0.011219999999999999,-0.005714285714285714,0.0066128571428571425,0,0,0
80,2020,9,33,0.05631428571428571,0.015707142857142857,-0.000208571428571428,-0.001837142857142857,0.005413857142857143,0,0,0
81,2020,9,34,0.052242857142857146,0.04202857142857143,0.02652857142857143,-0.004695714285714287,0.007458571428571428,0,0,0
82,2020,9,35,0.12457142857142857,0.12914285714285714,0.03328571428571429,-0.017342857142857142,0.023671428571428572,0,0,0
83,2020,9,36,0.05368571428571429,0.04144285714285715,0.033671428571428574,-0.000612857142857143,0.0024428714285714285,0,0,0
84,2020,9,37,0.10504285714285715,0.04632857142857143,0.02162857142857143,-0.013057142857142856,0.018642857142857145,0,0,0
85,2020,9,38,0.08182857142857143,0.03327142857142857,0.032857142857142856,-0.00714,0.0112,0,0,0
86,2020,9,39,0.09544285714285715,0.04958571428571428,0.019,-0.007551428571428572,0.01277,0,0,0
87,2020,9,40,0.13785714285714284,0.10329999999999999,0.0312,-0.019985714285714284,0.02722857142857143,0,0,0
88,2020,9,41,0.09097142857142858,0.06958571428571428,0.020414285714285715,-0.006734285714285714,0.008894285714285714,0,0,0
89,2020,9,42,0.08428571428571428,0.04428571428571428,0.01917142857142857,-0.004082857142857143,0.007035714285714286,0,0,0
90,2020,9,44,0.08428571428571428,0.023272857142857144,0.026728571428571428,-0.007548571428571428,0.010214285714285714,0,0,0
91,2020,9,45,0.10579999999999999,0.05325714285714286,0.021242857142857143,-0.008167142857142857,0.01392,0,0,0
92,2020,9,46,0.09804285714285714,0.1227142857142857,0.02592857142857143,-0.011015714285714285,0.016514285714285714,0,0,0
93,2020,9,47,0.11957142857142856,0.08020000000000001,0.009377142857142858,-0.011,0.017085714285714287,0,0,0
94,2020,9,48,0.09618571428571429,0.07407142857142857,0.026728571428571428,-0.015714285714285715,0.021442857142857145,0,0,0
95,2020,9,49,0.07815714285714286,0.13614285714285715,0.02202857142857143,-0.008161428571428571,0.009317142857142857,0,0,0
96,2020,9,50,0.07755714285714285,0.03715285714285715,-0.027962857142857143,0.003672857142857143,-2.9999999999999892e-05,0,0,0
97,2020,9,51,0.07757142857142858,0.06264285714285714,0.015714285714285715,-0.007957142857142857,0.010899999999999998,0,0,0
98,2020,9,53,0.06407142857142857,0.06712857142857143,-0.0016428571428571427,0.0004042857142857144,0.0011885714285714288,0,0,0
99,2020,9,54,0.1352857142857143,0.052242857142857146,0.018385714285714286,-0.0030628571428571428,0.007032857142857144,0,0,0
100,2020,9,55,0.08592857142857144,0.05305714285714286,0.0298,-0.007957142857142857,0.014428571428571428,0,0,0
101,2020,9,56,0.08081428571428571,0.10142857142857142,0.026914285714285717,-0.006528571428571428,0.006544714285714286,0,0,0
102,2020,10,1,0.09247142857142857,0.10952857142857143,0.01959857142857143,-0.006121428571428571,0.00881,0,0,0
103,2020,10,2,0.10105714285714286,0.09268571428571429,-0.03651571428571428,0.009794285714285714,-0.008711,0,0,0
104,2020,10,4,0.058371428571428574,0.07405714285714285,-0.04305857142857143,0.0057342857142857135,-0.0027042857142857146,0,0,0
105,2020,10,5,0.11065714285714286,0.12981428571428572,0.02305857142857143,-0.005314285714285714,0.007167142857142857,0,0,0
106,2020,10,6,0.0036714285714285707,0.08432857142857143,-0.011630000000000001,0.017967142857142855,-0.022182857142857143,0,0,0
107,2020,10,8,0.046528571428571426,0.13942857142857143,0.014705714285714286,0.00021571428571428536,-0.0005573714285714283,0,0,0
108,2020,10,9,0.04858142857142857,0.10891428571428571,0.001614285714285715,0.00469142857142857,-0.005455657142857144,0,0,0
109,2020,10,10,0.07754285714285714,0.07337142857142856,0.010401428571428572,-0.0008157142857142857,0.0020042857142857145,0,0,0
110,2020,10,11,0.013871428571428574,0.04287142857142857,-0.02572857142857143,0.009801428571428572,-0.010609142857142857,0,0,0
111,2020,10,12,0.03837142857142857,0.07412857142857143,-0.0012285714285714283,0.0028571428571428567,-0.004568285714285714,0,0,0
112,2020,10,13,0.05612857142857143,0.09137142857142856,-0.00019285714285714343,-0.0014300000000000003,0.003194285714285714,0,0,0
113,2020,10,15,-0.01591,0.027957142857142854,0.002442857142857143,0.009175714285714287,-0.012025714285714287,0,0,0
114,2020,10,16,0.08347142857142857,0.15085714285714286,0.027967142857142857,-0.009815714285714285,0.011182857142857142,0,0,0
115,2020,10,17,0.06508571428571429,0.14650000000000002,0.010202857142857142,-0.002847142857142857,0.005928571428571428,0,0,0
116,2020,10,18,0.08661428571428571,0.10754285714285715,0.008778571428571429,-0.0036685714285714286,0.007254285714285715,0,0,0
117,2020,10,19,0.07327142857142857,0.1907142857142857,0.0306,-0.01,0.014747142857142858,0,0,0
118,2020,10,20,0.09584285714285715,0.09734285714285715,0.006122857142857143,-0.009381428571428572,0.011399999999999999,0,0,0
119,2020,10,21,0.07714285714285715,0.14014285714285715,0.0036814285714285716,-0.0012185714285714285,0.0038585714285714287,0,0,0
120,2020,10,22,0.09811428571428571,0.1345,0.01490142857142857,-0.007542857142857143,0.010735714285714284,0,0,0
121,2020,10,23,0.0804142857142857,0.09251428571428573,0.021410000000000002,0.0014342857142857143,0.0001557142857142858,0,0,0
122,2020,10,24,0.043887142857142854,0.07054285714285714,0.013475714285714285,0.0022385714285714287,-0.002057857142857143,0,0,0
123,2020,10,25,0.046932857142857144,0.10145714285714284,-0.008161428571428571,0.011215714285714285,-0.012672428571428572,0,0,0
124,2020,10,26,0.07403714285714284,0.09754285714285714,0.013075714285714286,0.0006071428571428574,0.00175,0,0,0
125,2020,10,27,0.05348571428571428,0.08281428571428572,-0.010199999999999999,0.005507142857142857,-0.004321857142857143,0,0,0
126,2020,10,28,0.12938571428571427,0.116,-0.04264714285714286,-0.005914285714285714,0.010494285714285715,0,0,0
127,2020,10,29,0.1142857142857143,0.12682857142857143,0.04591428571428572,-0.010405714285714285,0.013815714285714287,0,0,0
128,2020,10,30,0.07122714285714285,0.09431428571428571,0.008368571428571428,-0.002447142857142857,0.0013914285714285717,0,0,0
129,2020,10,31,0.06512,0.11697142857142857,-0.02367,0.003471428571428571,-0.0028201428571428574,0,0,0
130,2020,10,32,0.02958,0.10108571428571429,-0.014897142857142857,0.0069442857142857145,-0.008754485714285715,0,0,0
131,2020,10,33,0.05795714285714286,0.08995714285714286,0.013874285714285714,0.0038742857142857142,-0.002827142857142857,0,0,0
132,2020,10,34,0.04713714285714286,0.10691428571428571,-0.0032671428571428573,0.010614285714285715,-0.012020000000000001,0,0,0
133,2020,10,35,0.09514285714285715,0.17857142857142858,0.008985714285714288,-0.007767142857142857,0.009494285714285716,0,0,0
134,2020,10,36,0.0351,0.1086142857142857,0.005112857142857143,0.007342857142857143,-0.007358571428571429,0,0,0
135,2020,10,37,0.07162857142857142,0.08158571428571429,0.0014271428571428575,-0.005917142857142857,0.008194285714285715,0,0,0
136,2020,10,38,0.0692,0.07204285714285714,0.022452857142857142,-0.0016299999999999997,0.003094285714285715,0,0,0
137,2020,10,39,0.07452857142857142,0.1007,0.006117142857142857,-0.0022385714285714287,0.004555714285714286,0,0,0
138,2020,10,40,0.09230000000000001,0.1133857142857143,0.01674142857142857,-0.0061171428571428575,0.0063914285714285705,0,0,0
139,2020,10,41,0.046328571428571434,0.07914285714285715,-0.0012114285714285712,0.006115714285714286,-0.008662357142857142,0,0,0
140,2020,10,42,0.07041428571428572,0.08914285714285715,-0.002638571428571428,0.0020385714285714282,-0.00012999999999999966,0,0,0
141,2020,10,44,0.06571428571428571,0.06113857142857143,0.005927142857142857,0.003258571428571429,-0.0034771428571428566,0,0,0
142,2020,10,45,0.08932857142857142,0.08882857142857144,0.01102,-0.006322857142857143,0.009175714285714285,0,0,0
143,2020,10,46,0.07101571428571428,0.1662857142857143,0.00714142857142857,-0.0014328571428571424,0.002361428571428572,0,0,0
144,2020,10,47,0.08035714285714286,0.11501428571428571,-4.2857142857136155e-06,-0.004087142857142857,0.007772857142857143,0,0,0
145,2020,10,48,0.07021428571428572,0.10288571428571427,-0.04630857142857143,0.003674285714285714,-0.0027714285714285714,0,0,0
146,2020,10,49,0.06592857142857143,0.19942857142857143,0.005707142857142857,-0.002034285714285714,0.002172857142857143,0,0,0
147,2020,10,50,0.05041,0.07121428571428572,0.0018314285714285722,0.004692857142857143,-0.0029871428571428575,0,0,0
148,2020,10,51,0.05368571428571429,0.09475714285714286,-0.0032571428571428565,0.0008142857142857141,-0.0006485714285714289,0,0,0
149,2020,10,53,-0.0026600000000000005,0.061842857142857144,-0.07805714285714285,0.031014285714285716,-0.03672857142857143,0,0,0
150,2020,10,54,0.10934285714285714,0.07652857142857142,0.006328571428571428,-0.001225714285714286,0.0036087142857142854,0,0,0
151,2020,10,55,0.06307142857142857,0.09172857142857142,0.022024285714285715,0.00020999999999999987,0.0023357142857142856,0,0,0
152,2020,10,56,0.0749,0.1605714285714286,0.0204,-0.005294285714285715,0.006695714285714285,0,0,0
153,2020,11,1,-0.07461428571428572,0.18,-0.10912857142857144,0.04571571428571429,-0.05412142857142858,0,0,0
154,2020,11,2,-0.06811428571428571,0.1189,-0.12574285714285713,0.04937142857142857,-0.05568571428571428,0,0,0
155,2020,11,4,-0.09229142857142857,0.13562857142857143,-0.17995714285714287,0.0647,-0.07464285714285714,0,0,1
156,2020,11,5,-0.07675857142857143,0.12992857142857142,-0.11824285714285714,0.05612857142857143,-0.06974285714285713,0,0,0
157,2020,11,6,-0.19142857142857142,0.11314714285714286,-0.22184285714285715,0.10864285714285714,-0.13294285714285714,0,1,1
158,2020,11,8,-0.18367142857142857,0.122,-0.21857142857142858,0.09265714285714287,-0.11037142857142856,0,0,1
159,2020,11,9,-0.16198571428571426,0.13262857142857143,-0.19822857142857142,0.09117142857142857,-0.10898571428571428,0,0,1
160,2020,11,10,-0.0971557142857143,0.07084714285714286,-0.16762857142857143,0.07092857142857142,-0.08464285714285714,0,0,1
161,2020,11,11,-0.3268571428571429,-0.031244285714285717,-0.3337142857142857,0.125,-0.14807142857142858,0,0,1
162,2020,11,12,-0.11237285714285715,0.10891428571428571,-0.1522857142857143,0.06104285714285714,-0.07428571428571429,0,0,1
163,2020,11,13,-0.10730857142857142,0.1345,-0.16564285714285715,0.0667,-0.07974285714285714,0,0,1
164,2020,11,15,-0.14101428571428573,0.0206,-0.14870000000000003,0.07454285714285715,-0.08862857142857142,0,0,1
165,2020,11,16,-0.047567142857142856,0.21628571428571428,-0.11301428571428572,0.04283,-0.053157142857142854,0,0,0
166,2020,11,17,-0.16155714285714287,0.21961428571428573,-0.1827142857142857,0.08321428571428571,-0.09952857142857142,1,1,1
167,2020,11,18,-0.1298857142857143,0.1510142857142857,-0.13762857142857143,0.06268571428571428,-0.07504285714285715,0,0,1
168,2020,11,19,-0.13332857142857144,0.24585714285714286,-0.12908571428571428,0.05756714285714286,-0.0685,0,1,0
169,2020,11,20,-0.09630142857142857,0.17514285714285713,-0.1502857142857143,0.05815714285714286,-0.07144285714285714,0,0,0
170,2020,11,21,-0.13651428571428573,0.1561857142857143,-0.13684285714285713,0.061642857142857145,-0.0749,0,0,1
171,2020,11,22,-0.10345714297114286,0.17857142857142858,-0.12512857142857142,0.055438571428571434,-0.0672,0,1,0
172,2020,11,23,-0.13492857142857143,0.13197142857142857,-0.13581428571428572,0.0687,-0.07992857142857143,0,0,1
173,2020,11,24,-0.13165714285714286,0.06865571428571429,-0.20252857142857142,0.09202857142857143,-0.11048571428571428,0,0,1
174,2020,11,25,-0.1947,0.09553285714285716,-0.2449142857142857,0.11132857142857143,-0.13125714285714288,0,0,1
175,2020,11,26,-0.1960142857142857,0.1272142857142857,-0.17245714285714286,0.08075714285714286,-0.09635714285714285,0,0,1
176,2020,11,27,-0.15598142857142858,0.10598571428571428,-0.16675714285714285,0.08648571428571428,-0.10344285714285714,0,0,1
177,2020,11,28,-0.01972857142857143,0.18185714285714288,-0.13665714285714287,0.041434285714285715,-0.04818,0,0,0
178,2020,11,29,-0.06960000000000001,0.194,-0.10817142857142857,0.05347142857142857,-0.06497142857142857,0,0,0
179,2020,11,30,-0.14447142857142856,0.12727142857142856,-0.14881428571428573,0.05672857142857143,-0.07091428571428572,0,0,0
180,2020,11,31,-0.1414,0.14138571428571428,-0.14414285714285713,0.07781428571428571,-0.09604285714285714,0,0,1
181,2020,11,32,-0.13924285714285714,0.14681428571428573,-0.20632857142857144,0.08054285714285715,-0.09695714285714285,0,1,1
182,2020,11,33,-0.12771428571428572,0.16622857142857142,-0.1513,0.07941428571428573,-0.09265714285714287,0,0,1
183,2020,11,34,-0.17535714285714285,0.0929,-0.2243,0.10894285714285713,-0.12992857142857142,1,1,1
184,2020,11,35,-0.08833857142857142,0.21557142857142858,-0.16344285714285714,0.061214285714285714,-0.07347142857142856,0,0,1
185,2020,11,36,-0.20838571428571426,0.1469,-0.2095857142857143,0.09761428571428572,-0.1162,1,1,1
186,2020,11,37,-0.09567285714285714,0.14358571428571426,-0.1387142857142857,0.053457142857142856,-0.06442857142857143,0,0,0
187,2020,11,38,-0.11704428571428571,0.15685714285714286,-0.10395714285714286,0.06435714285714286,-0.07851428571428572,0,0,1
188,2020,11,39,-0.17065714285714287,0.13372857142857142,-0.16257142857142856,0.07112857142857143,-0.08597142857142857,0,0,1
189,2020,11,40,-0.07297142857142858,0.14224285714285714,-0.14535714285714288,0.054700000000000006,-0.06621428571428571,0,0,0
190,2020,11,41,-0.1536142857142857,0.09508571428571429,-0.19081428571428574,0.07101428571428571,-0.08738571428571429,0,0,1
191,2020,11,42,-0.16523857142857143,0.07551428571428573,-0.19765714285714284,0.08377142857142858,-0.09908571428571429,0,0,1
192,2020,11,44,-0.16918571428571427,0.11248571428571429,-0.18412857142857142,0.0881,-0.10467142857142857,0,0,1
193,2020,11,45,-0.05925571428571429,0.1588142857142857,-0.10507142857142858,0.041851428571428574,-0.048951428571428576,0,0,0
194,2020,11,46,-0.11729999999999999,0.1672857142857143,-0.12552857142857143,0.07061428571428571,-0.08882857142857144,0,0,1
195,2020,11,47,-0.08767142857142858,0.15914285714285717,-0.12935714285714286,0.0553,-0.06698571428571429,0,0,0
196,2020,11,48,-0.10245714285714287,0.13987142857142856,-0.191,0.0733,-0.0876,0,0,1
197,2020,11,49,-0.13763714285714285,0.22999999999999998,-0.20415714285714287,0.08022857142857143,-0.09621428571428571,0,0,1
198,2020,11,50,-0.16592857142857143,0.05293285714285715,-0.16261428571428574,0.07618571428571429,-0.08997142857142858,0,0,1
199,2020,11,51,-0.11839142857142858,0.09504285714285714,-0.18789999999999998,0.07838571428571428,-0.09578571428571428,0,0,1
200,2020,11,53,-0.1887714285714286,0.08182857142857143,-0.2452857142857143,0.09261428571428572,-0.1109,0,0,1
201,2020,11,54,-0.06905714285714286,0.11477142857142857,-0.11932857142857142,0.04694285714285714,-0.057199999999999994,0,0,0
202,2020,11,55,-0.16233285714285714,0.1162857142857143,-0.1294142857142857,0.0726,-0.08595714285714286,0,0,1
203,2020,11,56,-0.09832428571428571,0.1997142857142857,-0.13171428571428573,0.05347142857142857,-0.06415714285714286,0,0,0
204,2020,12,1,-0.30742857142857144,-0.00327142857142857,-0.2938571428571429,0.11985714285714286,-0.1464285714285714,0,1,1
205,2020,12,2,-0.3485714285714286,-0.07310000000000001,-0.31071428571428567,0.12647142857142857,-0.151,1,1,1
206,2020,12,4,-0.3227142857142857,-0.06211428571428572,-0.3418571428571428,0.12914285714285714,-0.15757142857142856,0,0,1
207,2020,12,5,-0.28285714285714286,-0.03100857142857143,-0.2855714285714286,0.11052857142857143,-0.13685714285714284,0,0,1
208,2020,12,6,-0.42357142857142854,-0.14242857142857143,-0.439,0.1947142857142857,-0.24071428571428571,0,1,1
209,2020,12,8,-0.4012857142857143,-0.09709999999999999,-0.425,0.1717142857142857,-0.208,1,1,1
210,2020,12,9,-0.4112857142857143,-0.11131428571428571,-0.3962857142857143,0.1762857142857143,-0.214,1,1,1
211,2020,12,10,-0.36,-0.1374142857142857,-0.36428571428571427,0.155,-0.1902857142857143,1,1,1
212,2020,12,11,-0.5685714285714286,-0.22728571428571429,-0.5634285714285714,0.218,-0.2612857142857143,0,1,1
213,2020,12,12,-0.36828571428571427,-0.08511857142857142,-0.3487142857142857,0.14285714285714285,-0.1777142857142857,0,0,1
214,2020,12,13,-0.3221428571428571,-0.03365714285714285,-0.34299999999999997,0.14214285714285715,-0.1737142857142857,0,0,1
215,2020,12,15,-0.4114285714285714,-0.1857,-0.368,0.17085714285714285,-0.20885714285714285,1,1,1
216,2020,12,16,-0.2695714285714286,0.016671428571428573,-0.3124285714285714,0.10764285714285715,-0.12867142857142858,1,1,1
217,2020,12,17,-0.46328571428571425,-0.09754285714285714,-0.42357142857142854,0.18285714285714286,-0.22557142857142856,1,1,1
218,2020,12,18,-0.3758571428571429,-0.05182857142857143,-0.3444285714285714,0.14342857142857143,-0.1742857142857143,1,1,1
219,2020,12,19,-0.40099999999999997,-0.006501428571428572,-0.29714285714285715,0.13585714285714284,-0.16657142857142856,0,1,1
220,2020,12,20,-0.3242857142857143,0.007085714361714286,-0.30514285714285716,0.12714285714285714,-0.156,0,0,1
221,2020,12,21,-0.3387142857142857,-0.025114285714285717,-0.32457142857142857,0.12685714285714286,-0.15485714285714286,1,1,1
222,2020,12,22,-0.3735714285714286,-0.044085714285714284,-0.33814285714285713,0.1447142857142857,-0.1782857142857143,1,1,1
223,2020,12,23,-0.3908571428571429,-0.09034285714285714,-0.3395714285714285,0.14214285714285715,-0.17071428571428574,0,1,1
224,2020,12,24,-0.35957142857142854,-0.12842857142857142,-0.4162857142857143,0.18314285714285714,-0.22171428571428572,0,1,1
225,2020,12,25,-0.44114285714285717,-0.1316,-0.46071428571428574,0.19814285714285715,-0.23842857142857143,1,1,1
226,2020,12,26,-0.47185714285714286,-0.10724285714285715,-0.4347142857142857,0.17842857142857144,-0.21228571428571427,1,1,1
227,2020,12,27,-0.4192857142857143,-0.10165714285714286,-0.367,0.1717142857142857,-0.21142857142857144,1,0,1
228,2020,12,28,-0.2592857142857143,0.004498571428571428,-0.2794285714285714,0.11177142857142856,-0.13885714285714285,0,0,1
