,year,week,statefips,month,day,spend_all,spend_aap,spend_acf,spend_aer,spend_apg,spend_durables,spend_nondurables,spend_grf,spend_gen,spend_hic,spend_hcs,spend_inpersonmisc,spend_remoteservices,spend_sgh,spend_tws,spend_retail_w_grocery,spend_retail_no_grocery,spend_all_incmiddle,spend_all_q1,spend_all_q2,spend_all_q3,spend_all_q4,provisional,date,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_workplaces,gps_residential,gps_away_from_home,stayathome_advisory,nonessbiz_closed,isolation_dummy,new_case_rate,case_rate,new_death_rate,death_rate,new_test_rate,test_rate,new_vaccine_rate,vaccine_rate,fullvaccine_rate,booster_first_rate,hospitalized_rate
10,2020,8,13,2.142857142857143,22.857142857142858,-0.0234571428571428,-0.0406285714285714,-0.0478714285714285,-0.0614714285714285,-0.0297857142857142,-0.0178571428571428,0.0141842857142857,0.0526285714285714,-0.0164628571428571,-0.0155098571428571,-0.0065142857142857,-0.0685285714285714,-0.0348628571428571,0.0329785714285714,-0.1305714285714286,0.000275,-0.0203,-0.0263571428571428,-0.0310285714285714,-0.0350571428571428,-0.0205428571428571,-0.0139168571428571,0,2020-02-27 00:00:00,0.03529,0.005299999999999999,0.008375714285714287,-0.0020371428571428576,0.005187285714285714,0,0,0,,,,,,,,,,,
11,2020,8,15,2.142857142857143,22.857142857142858,-0.0461857142857142,-0.0909571428571428,-0.0196258571428571,-0.0802934285714285,-0.0412814285714285,-0.0391857142857142,0.0151714285714285,0.0577161428571428,-0.0266285714285714,0.0380142857142857,-0.0709142857142857,-0.0887571428571428,-0.1284285714285714,-0.1399,-0.0998714285714285,0.0034514285714285,-0.0372028571428571,-0.0198171428571428,,0.0420485714285714,-0.0267404285714285,-0.0590571428571428,0,2020-02-27 00:00:00,0.016314285714285715,0.005504285714285714,0.009387142857142858,0.0004085714285714286,0.00011401428571428576,0,0,0,,,,,,,,,,,0.0
12,2020,8,16,2.142857142857143,22.857142857142858,-0.0174114285714285,-0.0451357142857142,-0.0515428571428571,-0.1250857142857143,-0.0229357142857142,0.0292471428571428,-0.0446228571428571,0.0397928571428571,-0.0636857142857142,0.0283985714285714,-0.0538857142857142,0.0201128571428571,-0.1044,0.0388014285714285,-0.0606714285714285,-0.0067644285714285,-0.0252285714285714,-0.0208842857142857,-0.0142471428571428,-0.0230685714285714,-0.0166588285714285,0.0105,0,2020-02-27 00:00:00,0.07442857142857143,0.05897142857142857,0.03265714285714286,-0.01143,0.01507142857142857,0,0,0,,,,,,,,,,,
13,2020,8,17,2.142857142857143,22.857142857142858,-0.0622428571428571,-0.1096571428571428,-0.0496428571428571,-0.0431614285714285,-0.0818,-0.0604285714285714,-0.0316628571428571,0.0100014285714285,-0.0544714285714285,0.0053064285714285,-0.09375,-0.1117142857142857,-0.0774428571428571,-0.0500571428571428,-0.1133857142857143,-0.0408428571428571,-0.0611285714285714,-0.0571,-0.0661,-0.0523142857142857,-0.0597857142857142,-0.0702285714285714,0,2020-02-27 00:00:00,0.04491428571428572,0.03917142857142857,0.023457142857142853,-0.00551,0.01099,0,0,0,0.0001614285714285,0.0159571428571428,,0.0,,,,,,,0.0
14,2020,8,18,2.142857142857143,22.857142857142858,-0.0718428571428571,-0.1135428571428571,-0.0295185714285714,-0.1510999999999999,-0.1175,-0.0968285714285714,-0.0586428571428571,0.0137287142857142,-0.1348571428571428,-0.1045571428571428,-0.1155571428571428,-0.0010614285714285,-0.1255571428571428,-0.0122428571428571,-0.1458571428571428,-0.0691,-0.0994714285714285,-0.0782571428571428,-0.0702571428571428,-0.0766714285714285,-0.0857571428571428,-0.0540428571428571,0,2020-02-27 00:00:00,0.057757142857142854,0.01917142857142857,0.016957142857142858,-0.0020428571428571427,0.005632857142857143,0,0,0,,,,,0.0186,0.0239666666666666,,,,,0.0
15,2020,8,19,2.142857142857143,22.857142857142858,-0.0341412857142857,-0.0078014285714285,-0.0557542857142857,-0.0252142857142857,-0.0208,-0.0034214285714285,-0.0027415714285714,-0.01133,0.0311785714285714,0.0080714285714285,-0.0578142857142857,-0.0196,-0.0066742857142857,0.1877142857142857,-0.0876771428571428,-0.0008985714285714,0.0058128571428571,-0.0350722857142857,-0.0509714285714285,-0.0361285714285714,-0.0343428571428571,-0.0244722857142857,0,2020-02-27 00:00:00,0.05898571428571429,0.10475714285714285,0.03407142857142857,-0.009797142857142857,0.015428571428571429,0,0,0,,,,,,,,,,,
16,2020,8,20,2.142857142857143,22.857142857142858,-0.0125571428571428,-0.0629571428571428,0.0278714285714285,0.0035499999999999,-0.0177442857142857,0.01672,-0.0093557142857142,-0.0203691428571428,-0.0005599999999999,0.1815714285714285,-0.0738285714285714,0.0315171428571428,-0.0339457142857142,-0.1166,-0.1291428571428571,0.0085214285714285,0.0231771428571428,-0.0070739999999999,-0.0223485714285714,0.0004542857142857,-0.0156828571428571,-0.0218428571428571,0,2020-02-27 00:00:00,0.07044285714285714,0.004485714323714285,0.03508571428571428,-0.009582857142857143,0.011865714285714285,0,0,0,,,,,,,,,,,0.0042014285714285
17,2020,8,21,2.142857142857143,22.857142857142858,-0.0401857142857142,-0.0935285714285714,-0.0316714285714285,-0.0883714285714285,-0.0789,-0.0223328571428571,-0.0290428571428571,-0.0062814285714285,-0.0807714285714285,0.0154285714285714,0.0956714285714285,-0.0230857142857142,-0.0783428571428571,0.0108157142857142,-0.1215714285714285,-0.0309014285714285,-0.0500142857142857,-0.0317999999999999,-0.0642428571428571,-0.0296571428571428,-0.0344142857142857,0.0024142857142857,0,2020-02-27 00:00:00,0.052457142857142855,0.04692857142857143,0.02184285714285714,-0.0020428571428571427,0.005338571428571429,0,0,0,,,,,,,,,,,
18,2020,8,22,2.142857142857143,22.857142857142858,-0.0504,-0.05453,0.0190285714285714,0.0857571428571428,-0.0289942857142857,-0.0387571428571428,-0.0127514285714285,-0.0073147142857142,-0.0207185714285714,0.0083,-0.1846,-0.0292185714285714,-0.0783428571428571,-0.0238671428571428,-0.1447142857142857,-0.0232999999999999,-0.0324571428571428,-0.0473142857142857,-0.0680428571428571,-0.0479714285714285,-0.0457,-0.0004661428571428,0,2020-02-27 00:00:00,0.1269142857142857,0.07387142857142857,-0.07631428571428571,0.006528571428571428,-0.0020814285714285713,0,0,0,,,,,,,,,,,
19,2020,8,23,2.142857142857143,22.857142857142858,-0.0347285714285714,-0.0428942857142857,-0.0206964428571428,-0.0286285714285714,0.0296,-0.0617242857142857,0.0892714285714285,-0.0102942857142857,0.5189,-0.1296428571428571,0.0058714285714285,0.0100142857142857,-0.0941857142857142,-0.0881999999999999,-0.1136,0.0431142857142857,0.0916714285714285,-0.0381385714285714,-0.0269428571428571,-0.0507,-0.02336,-0.0302885714285714,0,2020-02-27 00:00:00,0.06162857142857143,0.013867142857142857,-0.0069557142857142856,0.004291428571428572,-0.00016000000000000018,0,0,0,,,,,,,,,,,
20,2020,8,24,2.142857142857143,22.857142857142858,-0.0263914285714285,-0.0021857142857142,-0.0386428571428571,-0.1362857142857143,-0.0320858571428571,-0.0011571428571428,-0.0221,-0.0160571428571428,-0.0479471428571428,0.0083785714285714,-0.0224714285714285,-0.0387885714285714,-0.04102,-0.0319142857142857,-0.1188428571428571,-0.0050185714285714,0.0006414285714285,-0.0333497142857142,-0.0522642857142857,-0.0403042857142857,-0.0301164285714285,-0.0217528571428571,0,2020-02-27 00:00:00,0.026542857142857142,0.0038771428571428568,0.0298,-0.0038814285714285717,0.007202857142857143,0,0,0,,,,,,,,,,,
21,2020,8,25,2.142857142857143,22.857142857142858,0.0007599999999999,0.0800428571428571,-0.0200725714285714,-0.0424671428571428,0.0760428571428571,0.0215,0.0464428571428571,0.0617,0.0559428571428571,0.0666,0.0101285714285714,-0.0278371428571428,-0.0043857142857142,0.0108485714285714,-0.0889428571428571,0.0384571428571428,0.0238628571428571,-0.02204,0.0260557142857142,-0.0267285714285714,-0.02097,0.0068642857142857,0,2020-02-27 00:00:00,0.04367142857142857,-0.012437142857142857,0.00347,0.0008142857142857141,0.0019872285714285717,0,0,0,0.0,0.0145,,0.0,0.0062242857142857,0.2158571428571428,,,,,
22,2020,8,26,2.142857142857143,22.857142857142858,-0.0419857142857142,-0.0643142857142857,-0.0084754914285714,-0.0264,-0.0401285714285714,-0.0416285714285714,0.0004441428571428,0.0282714285714285,-0.0325142857142857,0.0118257142857142,-0.0972428571428571,-0.0700142857142857,-0.0737,0.0858999999999999,-0.1588571428571428,-0.01913,-0.0491571428571428,-0.0406,-0.0463471428571428,-0.0328857142857142,-0.0482714285714285,-0.0333857142857142,0,2020-02-27 00:00:00,0.03367142857142857,0.0012242856762857146,0.005305714285714286,0.0030585714285714283,0.0014557142857142859,0,0,0,,,,,,,,,,,
23,2020,8,27,2.142857142857143,22.857142857142858,0.0062442857142857,0.0643571428571428,-0.0023914285714285,-0.0323138571428571,0.0363785714285714,0.0370957142857142,0.0394071428571428,0.0355,0.0285422857142857,0.1448142857142857,-0.0327285714285714,-0.0616857142857142,0.0157857142857142,0.0524085714285714,-0.119,0.0472328571428571,0.0537142857142857,0.00673,0.0107557142857142,0.0111477142857142,0.0044942857142857,0.0040557142857142,0,2020-02-27 00:00:00,0.04835714285714286,0.03122857142857143,0.02367142857142857,-0.00653,0.010935714285714285,0,0,0,,,,,,,,,,,0.0
24,2020,8,28,2.142857142857143,22.857142857142858,-0.1037571428571428,-0.1322142857142857,-0.0759608571428571,0.0616285714285714,-0.1007285714285714,-0.0946142857142857,-0.0234971428571428,0.0386714285714285,-0.0684428571428571,-0.0300142857142857,-0.1784285714285714,-0.1782857142857143,-0.1491428571428571,-0.3104285714285714,-0.191,-0.0768142857142857,-0.1189428571428571,-0.0672714285714285,-0.1129571428571428,-0.0925571428571428,-0.0331028571428571,-0.1043571428571428,0,2020-02-27 00:00:00,0.08385714285714285,0.03570142857142857,-0.0016314285714285714,-0.0026514285714285715,0.004622857142857143,0,0,0,,,,,,,,,,,0.0
25,2020,8,29,2.142857142857143,22.857142857142858,-0.01934,-0.0260842857142857,-0.0178714285714285,-0.0701871428571428,-0.0375428571428571,0.0646142857142857,4.28571428571426e-05,0.0048654285714285,-0.0094389142857142,0.3364285714285714,0.1088,-0.1145285714285714,-0.04631,-0.1835,-0.1727285714285714,0.0515428571428571,0.0732914285714285,-0.0017171428571428,-0.0545428571428571,-0.0009557142857142,-0.0027199999999999,-0.0136828571428571,0,2020-02-27 00:00:00,0.07452857142857143,0.03408571428571429,0.0598,-0.011215714285714285,0.015857142857142858,0,0,0,,,,,,,,,,,0.0
26,2020,8,30,2.142857142857143,22.857142857142858,0.0671828571428571,-0.0695428571428571,0.1267028571428571,0.2673857142857143,0.1594142857142857,0.1489571428571428,0.1270428571428571,0.1229999999999999,0.3908571428571428,0.1911714285714285,-0.4296428571428571,0.0991428571428571,-0.0518657142857142,0.2054285714285714,-0.108,0.1697857142857142,0.191,0.0336214285714285,0.1584,-0.0011857142857142,0.0853571428571428,-0.1681428571428571,0,2020-02-27 00:00:00,0.06878571428571428,0.029585714285714288,0.020399999999999998,-0.005917142857142857,0.0075899999999999995,0,0,0,,,,,,,,,,,0.0
27,2020,8,31,2.142857142857143,22.857142857142858,-0.0238285714285714,0.0211557142857142,0.0654857142857142,0.0075942857142857,0.0488302857142857,0.0161948571428571,-0.0306471428571428,-0.0517042857142857,0.0545571428571428,0.0754785714285714,-0.0885428571428571,-0.0950714285714285,-0.0437177142857142,0.18182,-0.0935142857142857,-0.0038914285714285,0.0307985714285714,-0.0254842857142857,-0.0227142857142857,-0.0231828571428571,-0.0287,-0.0179757142857142,0,2020-02-27 00:00:00,0.07021428571428572,0.0398,0.022857142857142857,-0.006322857142857143,0.0105,0,0,0,0.0160314285714285,0.6001428571428572,,0.0,0.0401257142857142,0.5032857142857143,,,,,
28,2020,8,32,2.142857142857143,22.857142857142858,-0.0160442857142857,0.0451957142857142,0.0114028571428571,-0.2362857142857143,0.0207885714285714,-0.0232642857142857,0.0393514285714285,0.0731442857142857,-0.0021714285714285,0.0630428571428571,0.0351142857142857,-0.0837714285714285,-0.0519742857142857,-0.0460128571428571,-0.0956528571428571,0.0051728571428571,-0.01506,-0.0152728571428571,-0.0315428571428571,0.0003614285714285,-0.025229,-0.0077012857142857,0,2020-02-27 00:00:00,0.045099999999999994,0.028585714285714287,0.005714285714285714,-0.001837142857142857,0.0027794285714285716,0,0,0,,,,,,,,,,,0.0
29,2020,8,33,2.142857142857143,22.857142857142858,0.0178628571428571,0.0985571428571428,0.0172485714285714,-0.0349857142857142,0.0326857142857142,0.0392714285714285,0.0480285714285714,0.0569,-0.0278571428571428,0.1721428571428571,0.1345571428571428,-0.0581485714285714,-0.0032245714285714,0.1547714285714286,-0.1007857142857142,0.0425728571428571,0.03303,0.0248228571428571,,0.0420714285714285,0.0179885714285714,0.0119399999999999,0,2020-02-27 00:00:00,0.04287142857142857,-0.020814285714285712,-0.03896714285714286,0.004692857142857143,-0.0009064285714285716,0,0,0,,,,,,,,,,,
30,2020,8,34,2.142857142857143,22.857142857142858,-0.0100121428571428,-0.0391571428571428,-0.0089428571428571,-0.0678428571428571,-0.0262671428571428,0.0058628571428571,-0.0021688571428571,0.0029084285714285,-0.0035824285714285,0.0532857142857142,-0.0030142857142857,-0.0097499999999999,-0.0327571428571428,-0.01112,-0.0917571428571428,-0.0012914285714285,-0.0034485714285714,-0.0050657142857142,-0.0041371428571428,-0.0267428571428571,0.0036242857142857,-0.0133314285714285,0,2020-02-27 00:00:00,0.02592857142857143,0.0008157142857142857,0.02184285714285714,-0.0018385714285714286,0.004421428571428571,0,0,0,,,,,,0.0,,,,,
31,2020,8,35,2.142857142857143,22.857142857142858,0.0073228571428571,0.0381571428571428,-0.0356828571428571,-0.0136999999999999,0.0263828571428571,0.0692285714285714,0.0712142857142857,0.0881571428571428,0.0392534285714285,0.1603999999999999,0.0105655714285714,0.1014571428571428,-0.0975142857142857,0.0062428571428571,-0.1110285714285714,0.0631857142857142,0.0541885714285714,-0.0125185714285714,0.0503257142857142,-0.0442510714285714,0.0289142857142857,0.0523428571428571,0,2020-02-27 00:00:00,0.06024285714285714,0.0596,0.024714285714285713,-0.006525714285714286,0.006911285714285714,0,0,0,,,,,,,,,,,
32,2020,8,36,2.142857142857143,22.857142857142858,-0.0317571428571428,0.0047451428571428,-0.0376571428571428,-0.03829,0.0054214285714285,-0.0079885714285714,0.0032071428571428,0.0124142857142857,-0.0078199999999999,0.0365485714285714,-0.0034862857142857,-0.0845028571428571,-0.02047,0.0190714285714285,-0.0894714285714285,-2.1428571428571547e-05,-0.0066042857142857,-0.0299,-0.0545999999999999,-0.0400428571428571,-0.0214457142857142,-0.0278385714285714,0,2020-02-27 00:00:00,0.03225714285714286,-0.004902857142857142,0.005724285714285715,0.004078571428571429,-0.0018330857142857143,0,0,0,,,,,,,,,,,
33,2020,8,37,2.142857142857143,22.857142857142858,-0.0166942857142857,-0.0739,-0.0520857142857142,-0.0235114285714285,-0.029,0.0040642857142857,-0.0027414285714285,0.0326142857142857,0.0133842857142857,0.0651785714285714,-0.0383142857142857,-0.0511142857142857,0.0079857142857142,-0.0722285714285714,-0.126,0.0042998571428571,-0.0064671428571428,-0.0202214285714285,-0.0140414285714285,-0.0114097142857142,-0.0300285714285714,-0.0132514285714285,0,2020-02-27 00:00:00,0.033465714285714286,-0.010602857142857145,0.0030585714285714283,0.006332857142857143,-0.004872857142857143,0,0,0,,,,,,,,,,,0.0
34,2020,8,38,2.142857142857143,22.857142857142858,0.0038578571428571,-0.0266129999999999,0.0424714285714285,0.02843,-0.0156671428571428,0.0219342857142857,0.0132485714285714,0.0139142857142857,-0.0162614285714285,0.2762857142857143,-0.1100142857142857,0.0197657142857142,-0.0241371428571428,0.0762285714285714,-0.0805285714285714,0.0346428571428571,0.0502428571428571,0.0023486571428571,0.0059542857142857,-0.0092971428571428,0.0085385714285714,0.00562,0,2020-02-27 00:00:00,0.0596,0.005511428571428571,0.029599999999999998,-0.005917142857142857,0.010881428571428571,0,0,0,,,,,,,,,,,
35,2020,8,39,2.142857142857143,22.857142857142858,-0.0558857142857142,-0.0642857142857142,-0.0361428571428571,-0.1688571428571428,-0.0536571428571428,-0.0474,-0.0247228571428571,0.0090035714285714,-0.0461714285714285,-0.0613814285714285,-0.0446028571428571,-0.0400714285714285,-0.0671142857142857,-0.1277,-0.1785714285714285,-0.0409714285714285,-0.0639285714285714,-0.0543714285714285,-0.0679428571428571,-0.0563142857142857,-0.0510142857142857,-0.0829999999999999,0,2020-02-27 00:00:00,0.04774285714285714,0.011234285714285714,0.019185714285714285,-0.00143,0.004995714285714286,0,0,0,,,,,,,,,,,
36,2020,8,40,2.142857142857143,22.857142857142858,-0.02987,-0.0241571428571428,0.0330428571428571,-0.1787,0.0087257142857142,0.0167871428571428,-0.0174657142857142,-0.02242,0.0016142857142857,0.1112285714285714,-0.2079571428571428,-0.1062285714285714,-0.0694399999999999,0.02218,-0.1201,-0.0036728571428571,0.0104285714285714,-0.0308757142857142,-0.0339999999999999,-0.0185457142857142,-0.0469571428571428,-0.0145342857142857,0,2020-02-27 00:00:00,0.05998571428571429,0.02510714285714286,0.023257142857142858,-0.004487142857142857,0.004787142857142857,0,0,0,,,,,,,,,,,
37,2020,8,41,2.142857142857143,22.857142857142858,0.0334714285714285,-0.01588,-0.0239742857142857,-0.0252857142857142,0.0334414285714285,0.0814285714285714,0.0661042857142857,0.1176912857142857,0.0894142857142857,0.3599999999999999,0.0653857142857142,0.0225871428571428,-0.0351945114285714,-0.0101714285714285,-0.0749,0.0692857142857142,0.0530714285714285,0.0439285714285714,0.0836,0.0374428571428571,0.0466857142857142,-0.0093828571428571,0,2020-02-27 00:00:00,0.0745,0.03327142857142857,0.023485714285714283,-0.009591428571428572,0.012,0,0,0,0.0,0.0237,,0.0,,,,,,,0.0
38,2020,8,42,2.142857142857143,22.857142857142858,-0.0311242857142857,-0.0270685714285714,-0.0189085714285714,-0.1006857142857143,-0.0346571428571428,-0.0185728571428571,-0.0419142857142857,-0.0371314285714285,-0.0392714285714285,0.0241957142857142,-0.0136771428571428,-0.0731714285714285,-0.0281971428571428,-0.0675857142857142,-0.0983428571428571,-0.0293385714285714,-0.0257871428571428,-0.02464,-0.0572857142857142,-0.0269545714285714,-0.0227928571428571,-0.0260961428571428,0,2020-02-27 00:00:00,0.05204285714285715,0.01262857142857143,0.0247,-0.0022471428571428573,0.0049414285714285714,0,0,0,,,,,,,,,,,
39,2020,8,44,2.142857142857143,22.857142857142858,0.0402571428571428,0.0464314285714285,-0.1266428571428571,-0.1029628571428571,-0.0413828571428571,-0.0080314285714285,0.1066428571428571,0.0787514285714285,-0.1471385714285714,-0.1071857142857142,0.2255714285714286,0.1110571428571428,0.0460999999999999,0.4821428571428571,-0.0168171428571428,0.0356442857142857,0.0173171428571428,0.0405285714285714,-0.0404585714285714,0.0415057142857142,0.0385714285714285,0.0678428571428571,0,2020-02-27 00:00:00,0.06775714285714286,-0.02694857142857143,0.014299999962,-0.002652857142857143,0.005594285714285714,0,0,0,,,,,,,,,,,
40,2020,8,45,2.142857142857143,22.857142857142858,-0.0522285714285714,-0.0868428571428571,-0.0467285714285714,-0.1724285714285714,-0.0678428571428571,-0.0668571428571428,-0.0304257142857142,-0.0090085714285714,-0.0531428571428571,-0.0949285714285714,-0.0296285714285714,-0.0935571428571428,-0.0572571428571428,-0.0127514285714285,-0.1062714285714285,-0.0406285714285714,-0.0577857142857142,-0.0457714285714285,-0.0686,-0.0486714285714285,-0.0428571428571428,-0.0473142857142857,0,2020-02-27 00:00:00,0.052172857142857146,0.009812857142857142,0.01757142857142857,-0.00020428571428571414,0.0033985714285714287,0,0,0,,,,,,,,,,,
41,2020,8,46,2.142857142857143,22.857142857142858,-0.0352628571428571,0.1160428571428571,-0.0188051428571428,0.1423571428571428,0.0591571428571428,-0.0235442857142857,-0.0119142857142857,0.0108014285714285,-0.0107557142857142,0.2177142857142857,0.0766714285714285,0.0013142857142857,-0.0418171428571428,0.0558142857142857,-0.1053342857142857,0.0014714285714285,0.0001714285714285,-0.0113714285714285,-0.1158285714285714,-0.02106,0.0013694285714285,-0.0819999999999999,0,2020-02-27 00:00:00,0.03451,0.07654285714285715,0.016114285714285713,-0.0010214285714285714,0.0052468571428571425,0,0,0,,,,,,,,,,,
42,2020,8,47,2.142857142857143,22.857142857142858,-0.0520714285714285,-0.0843571428571428,-0.0668285714285714,0.0213028571428571,-0.0675714285714285,-0.0409057142857142,-0.0497057142857142,-0.0376857142857143,-0.0504428571428571,-0.0165585714285714,-0.0494942857142857,0.0012042857142857,-0.0485999999999999,-0.0639285714285714,-0.1467142857142857,-0.0409442857142857,-0.0437942857142857,-0.0480014285714285,-0.0677,-0.0578857142857142,-0.0286371428571428,0.0401428571428571,0,2020-02-27 00:00:00,0.04878,0.01795142857142857,0.022242857142857144,-0.0034685714285714285,0.005955714285714286,0,0,0,,,,,,,,,,,
