,year,week,statefips,month,day,spend_all,spend_aap,spend_acf,spend_aer,spend_apg,spend_durables,spend_nondurables,spend_grf,spend_gen,spend_hic,spend_hcs,spend_inpersonmisc,spend_remoteservices,spend_sgh,spend_tws,spend_retail_w_grocery,spend_retail_no_grocery,spend_all_incmiddle,spend_all_q1,spend_all_q2,spend_all_q3,spend_all_q4,provisional,date
1593,2020,31,16,8.0,6.0,-0.0016671428571428566,-0.027127142857142857,-0.18928571428571428,-0.31671428571428567,0.0076328571428571435,0.15142857142857144,0.06979571428571428,0.0994,0.002871428571428573,0.2064285714285714,0.01347142857142857,-0.11922857142857143,0.0035057142857142856,0.24685714285714289,-0.2837142857142857,0.1293857142857143,0.14291428571428572,-0.018641428571428576,0.05511428571428572,-0.01511,-0.027635,-0.002657142857142858,0,2020-08-06 00:00:00
1594,2020,31,17,8.0,6.0,-0.06862857142857143,-0.1522857142857143,-0.2782857142857143,-0.44642857142857145,-0.05928571428571429,0.146,0.03804285714285714,0.08558571428571429,0.016262857142857145,0.30557142857142855,-0.19275714285714285,-0.15357142857142855,-0.019737142857142852,0.24685714285714286,-0.467,0.11457142857142857,0.12457142857142857,-0.04818571428571429,-0.013975714285714286,-0.041057142857142855,-0.05352857142857143,-0.12485714285714286,0,2020-08-06 00:00:00
1595,2020,31,18,8.0,6.0,-0.03824285714285714,-0.19914285714285712,-0.21642857142857144,-0.5918571428571427,-0.13434285714285715,0.02965,-0.034614285714285715,0.06661428571428571,-0.06818571428571428,0.02475,-0.36514285714285716,-0.2881428571428571,-0.18485714285714286,0.050818571428571435,-0.44357142857142856,0.014521999999999998,-0.006165714285714284,-0.06511428571428571,-0.035102857142857144,-0.059871428571428575,-0.07534285714285714,-0.018155714285714285,0,2020-08-06 00:00:00
1596,2020,31,19,8.0,6.0,-0.09994285714285714,-0.1932,-0.34299999999999997,-0.4278571428571429,-0.13611428571428572,0.04994285714285714,-0.10817142857142857,-0.1123,-0.037355714285714284,0.05886857142857142,-0.134,-0.11281428571428573,-0.0561,0.1947,-0.48742857142857143,-0.01072857142857143,0.03945857142857143,-0.10189999999999999,-0.05100657142857142,-0.12471428571428571,-0.0836,-0.11285714285714285,0,2020-08-06 00:00:00
1597,2020,31,20,8.0,6.0,-0.04375714285714286,-0.24057142857142857,-0.24485714285714286,-0.333,-0.0789,0.20085714285714287,0.05227885714285714,0.029099999999999997,0.24682857142857142,0.3337142857142857,-0.08317142857142858,-0.08579857142857142,0.028014285714285717,0.03848571428571429,-0.43900000000000006,0.13558571428571425,0.18757142857142858,-0.024008571428571428,-0.08411428571428571,-0.045514285714285715,0.006775714285714286,-0.025327142857142857,0,2020-08-06 00:00:00
1598,2020,31,21,8.0,6.0,0.016785714285714286,-0.16428571428571428,-0.1365714285714286,-0.4114285714285714,-0.07611428571428572,0.13742857142857143,0.0004271428571428571,0.05268571428571429,-0.08762857142857142,0.4204285714285714,-0.10591428571428571,0.03994285714285715,-0.00611,0.12505714285714284,-0.38899999999999996,0.07674285714285714,0.08581428571428572,-0.0074342857142857145,0.05525714285714285,0.0072671428571428566,-0.021829842857142862,0.029599999999999998,0,2020-08-06 00:00:00
1599,2020,31,22,8.0,6.0,-0.016507142857142856,-0.10830000000000002,-0.19585714285714287,-0.227,-0.026671428571428568,0.12871428571428573,0.046700000000000005,0.068,0.04002428571428572,0.28585714285714287,0.08228285714285714,-0.04630428571428572,0.033614285714285715,0.16628571428571431,-0.3588571428571428,0.08922857142857143,0.10275714285714285,-0.018203085714285715,-0.008128571428571426,0.0049557142857142855,-0.042742857142857145,-0.032771428571428576,0,2020-08-06 00:00:00
1600,2020,31,23,8.0,6.0,-0.018830000000000003,-0.13705714285714288,-0.20700000000000002,-0.3782857142857143,0.03148285714285714,0.1013142857142857,-0.1543285714285714,0.03282857142857143,-0.852,0.18457142857142855,-0.050728571428571435,-0.0474142857142857,-3.142857142857114e-05,0.15337142857142855,-0.3885714285714286,-0.04426285714285715,-0.12707142857142859,-0.0346,0.014959857142857145,-0.03132857142857143,-0.03817142857142857,-0.03473285714285714,0,2020-08-06 00:00:00
1601,2020,31,24,8.0,6.0,-0.09594285714285714,-0.17314285714285713,-0.36571428571428566,-0.5047142857142858,-0.11614285714285713,0.16742857142857143,0.02558571428571429,0.11727142857142857,-0.0656,0.3375714285714285,-0.13557142857142856,-0.1535714285714286,-0.047691428571428586,0.10971428571428572,-0.5092857142857142,0.1117142857142857,0.10842857142857142,-0.09562857142857141,0.05698571428571429,-0.029614285714285715,-0.133,-0.122,0,2020-08-06 00:00:00
1602,2020,31,25,8.0,6.0,-0.06012857142857143,-0.0571,-0.31142857142857144,-0.424,-0.008891428571428571,0.17314285714285718,0.06765714285714285,0.1197142857142857,0.05972857142857143,0.27428571428571424,-0.1451,-0.16499999999999998,-0.013641428571428573,0.36671428571428566,-0.546,0.12814285714285714,0.1325714285714286,-0.0459,-0.06738571428571428,0.007138571428571429,-0.06634285714285713,-0.07027142857142857,0,2020-08-06 00:00:00
1603,2020,31,26,8.0,6.0,0.013578571428571428,0.003811342857142858,-0.18885714285714286,-0.38657142857142857,0.0924,0.2047142857142857,0.09181428571428572,0.10685714285714286,0.16871428571428573,0.35157142857142853,-0.2802857142857143,-0.00985714285714286,-0.02644285714285714,0.5441428571428572,-0.4431428571428571,0.1732857142857143,0.21085714285714288,-0.007901428571428571,0.06852857142857142,-0.013662285714285712,-0.0019752857142857146,-0.037157142857142854,0,2020-08-06 00:00:00
1604,2020,31,27,8.0,6.0,-0.06515714285714284,-0.12128571428571429,-0.3131428571428571,-0.43942857142857145,-0.05514285714285715,0.13542857142857143,0.05558571428571429,0.1078,0.03812857142857142,0.19357142857142856,-0.1612,-0.14885714285714285,-0.07337142857142856,0.27471428571428574,-0.4635714285714286,0.122,0.12852857142857144,-0.057300000000000004,-0.0032671428571428578,-0.04431428571428571,-0.0638857142857143,-0.07817142857142856,0,2020-08-06 00:00:00
1605,2020,31,28,8.0,6.0,0.007352857142857143,-0.09754285714285713,-0.1927142857142857,-0.382,0.03564714285714286,0.12674285714285713,0.049942857142857136,0.05894285714285714,0.15057142857142858,0.3291428571428571,-0.0242,-0.052382857142857134,0.03514285714285714,-0.04447142857142857,-0.39499999999999996,0.09527142857142856,0.10942857142857142,-0.01951142857142857,0.028305714285714288,-0.021585714285714288,-0.01732142857142857,-0.08971428571428572,0,2020-08-06 00:00:00
1606,2020,31,29,8.0,6.0,0.014445714285714284,-0.2067142857142857,-0.2334285714285714,-0.5361428571428571,-0.09825714285714286,0.29057142857142854,0.05277142857142857,0.14951428571428574,0.02499857142857143,0.7994285714285715,-0.012528571428571429,-0.09844285714285714,0.10901428571428572,0.14675714285714286,-0.4327142857142857,0.17914285714285713,0.19242857142857142,0.04268571428571428,-0.02068142857142857,0.05121428571428572,0.034485714285714286,-0.036598,0,2020-08-06 00:00:00
1607,2020,31,30,8.0,6.0,-0.019585714285714286,-0.15928571428571428,-0.39057142857142857,-0.40714285714285714,0.002314285714285711,0.21928571428571428,0.08354285714285714,0.08774285714285715,0.17595714285714287,0.1504,-0.3117142857142858,-0.18771428571428572,0.021046142857142854,0.2982857142857143,-0.3835714285714285,0.15485714285714283,0.18514285714285714,-0.0606,0.04711428571428571,-0.04215714285714286,-0.0829,-0.3477142857142857,0,2020-08-06 00:00:00
1608,2020,31,31,8.0,6.0,-0.050257142857142854,-0.16242857142857142,-0.21471428571428572,-0.37414285714285717,-0.024614285714285717,0.07427142857142857,-0.004174285714285715,0.020302857142857143,0.19285714285714284,0.08555714285714286,-0.07311428571428571,-0.08198571428571429,0.018444285714285715,0.25600000000000006,-0.39385714285714296,0.04731428571428572,0.06391428571428573,-0.0464,-0.06518571428571428,-0.01293857142857143,-0.09860000000000001,-0.058085714285714275,0,2020-08-06 00:00:00
1609,2020,31,32,8.0,6.0,-0.08272857142857144,-0.19828571428571432,-0.32771428571428574,-0.5022857142857142,-0.15071428571428575,0.074,0.06298571428571428,0.21857142857142858,-0.09255714285714285,0.18485714285714286,-0.06414285714285714,-0.1141,-0.08650000000000001,0.3244285714285714,-0.43985714285714284,0.0825,0.04021428571428571,-0.08162857142857143,-0.07420000000000002,-0.10479999999999999,-0.06644285714285714,-0.10297142857142857,0,2020-08-06 00:00:00
1610,2020,31,33,8.0,6.0,-0.010039999999999999,-0.10967142857142857,-0.1722857142857143,-0.4841428571428571,-0.05137142857142857,0.16357142857142853,0.07924285714285714,0.07714285714285715,0.023916071428571432,0.3171428571428571,-0.055999999999999994,-0.1892857142857143,0.013331428571428574,0.32071428571428573,-0.3678571428571429,0.13585714285714287,0.17271428571428574,0.015704142857142857,,0.02921571428571429,0.01008857142857143,-0.043057142857142856,0,2020-08-06 00:00:00
1611,2020,31,34,8.0,6.0,-0.07748571428571428,-0.07031428571428572,-0.3092857142857143,-0.4258571428571428,-0.02351428571428571,0.16814285714285715,0.05381428571428572,0.09638571428571428,0.02673,0.4048571428571428,-0.21199999999999997,-0.17671428571428568,-0.0659,0.38757142857142857,-0.4745714285714286,0.12528571428571428,0.14100000000000001,-0.06741428571428572,-0.03916142857142857,-0.03995714285714286,-0.07869999999999999,-0.08807142857142858,0,2020-08-06 00:00:00
1612,2020,31,35,8.0,6.0,-0.12125714285714286,-0.28271428571428575,-0.4942857142857143,-0.5359999999999999,-0.22528571428571428,0.16185714285714287,-0.0194,0.1437142857142857,-0.17671428571428568,0.21314285714285713,-0.15704285714285718,-0.14885714285714285,-0.1377142857142857,0.009275714285714285,-0.5354285714285715,0.08891428571428571,0.06805714285714286,-0.12995714285714285,-0.11065714285714287,-0.13984285714285713,-0.11701428571428571,-0.14857142857142858,0,2020-08-06 00:00:00
1613,2020,31,36,8.0,6.0,-0.06657142857142857,-0.1435714285714286,-0.3231428571428571,-0.6205714285714284,-0.03881428571428571,0.20771428571428574,0.07220000000000001,0.13714285714285715,0.09418571428571429,0.269,-0.14999714285714286,-0.14674285714285715,-0.03858571428571429,0.49414285714285716,-0.5054285714285714,0.1452857142857143,0.14985714285714286,-0.04128571428571428,-0.004472857142857142,-0.0405,-0.04194285714285715,-0.09895714285714285,0,2020-08-06 00:00:00
1614,2020,31,37,8.0,6.0,-0.0779857142857143,-0.2227142857142857,-0.3331428571428572,-0.4824285714285715,-0.13585714285714287,0.1472857142857143,0.019157142857142862,0.1013142857142857,-0.026914285714285714,0.283,-0.16357142857142856,-0.12014285714285715,-0.03391000000000001,0.17542857142857146,-0.4801428571428571,0.10102857142857143,0.10062857142857143,-0.0782,-0.06231428571428572,-0.06145714285714284,-0.09665714285714286,-0.09244285714285715,0,2020-08-06 00:00:00
1615,2020,31,38,8.0,6.0,-0.021581428571428574,-0.22085714285714284,-0.13071428571428573,-0.26971428571428574,-0.006953142857142857,0.07194285714285713,0.029784285714285715,0.05048571428571429,0.2931428571428571,0.25399999999999995,-0.1542857142857143,0.025355714285714287,-0.06511428571428572,0.2655714285714286,-0.35700000000000004,0.0803142857142857,0.1018142857142857,-0.020037142857142858,0.028885714285714285,0.0206,-0.04083214285714286,-0.053714285714285714,0,2020-08-06 00:00:00
1616,2020,31,39,8.0,6.0,-0.13042857142857142,-0.22528571428571428,-0.28085714285714286,-0.5584285714285715,-0.11601428571428571,0.04405714285714286,-0.026379999999999997,0.03102142857142857,0.0010457142857142848,0.10002857142857144,-0.14542857142857143,-0.1582857142857143,-0.12567142857142857,0.08950142857142858,-0.5262857142857144,0.022829,0.018585714285714285,-0.14671428571428574,-0.08475714285714285,-0.152,-0.13814285714285715,-0.1498,0,2020-08-06 00:00:00
1617,2020,31,40,8.0,6.0,-0.021465714285714286,-0.22269999999999995,-0.13485714285714287,-0.33628571428571424,-0.07422857142857142,0.18500000000000003,-0.007245714285714284,0.020414285714285715,0.05008571428571429,0.34128571428571425,-0.0548,0.049814285714285714,0.12254285714285715,0.09870000000000001,-0.3301428571428571,0.09245714285714286,0.1428714285714286,-0.013715714285714288,-0.03221428571428571,-0.004712428571428571,-0.026007142857142864,0.01737,0,2020-08-06 00:00:00
1618,2020,31,41,8.0,6.0,-0.08208571428571429,-0.18885714285714286,-0.39657142857142863,-0.4805714285714285,-0.1137142857142857,0.185,0.021142857142857147,0.15842857142857142,-0.039271428571428575,0.5197142857142857,-0.18,-0.15465714285714285,0.006724285714285715,0.3371428571428572,-0.4928571428571429,0.12385714285714286,0.11101428571428572,-0.07912857142857144,-0.07525714285714284,-0.04335428571428571,-0.09609999999999999,-0.0984,0,2020-08-06 00:00:00
1619,2020,31,42,8.0,6.0,-0.016518571428571428,-0.024990000000000002,-0.2584285714285714,-0.3882857142857143,-0.01926285714285714,0.1997142857142857,0.056400000000000006,0.1113,-0.012515714285714286,0.2744285714285714,-0.20220000000000002,-0.08107142857142857,0.0443,0.3235714285714285,-0.43800000000000006,0.14842857142857144,0.16371428571428573,-0.026315714285714286,0.11287142857142858,-0.03224285714285714,-0.02255714285714286,-0.0595,0,2020-08-06 00:00:00
1620,2020,31,44,8.0,6.0,-0.10112857142857143,-0.3575714285714286,-0.4041428571428572,-0.4731428571428572,-0.16414285714285715,0.06310000000000002,0.06562857142857144,0.00677,0.091,0.4551428571428571,-0.015571428571428585,0.12864285714285714,0.04276714285714286,0.38885714285714285,-0.5761428571428571,0.11228571428571431,0.15471428571428572,-0.10731428571428571,-0.20299999999999999,-0.27999999999999997,-0.017669999999999998,-0.06954285714285714,0,2020-08-06 00:00:00
1621,2020,31,45,8.0,6.0,-0.019668571428571424,-0.16654285714285713,-0.18557142857142858,-0.45928571428571424,-0.07721428571428572,0.15785714285714286,0.05025714285714285,0.1032142857142857,0.03615857142857143,0.22342857142857145,-0.038028571428571425,-0.006800000000000002,0.08279999999999998,0.28128571428571425,-0.4258571428571428,0.1097,0.11352857142857142,-0.02955857142857143,0.020767142857142856,-0.026475714285714286,-0.032600000000000004,-0.035697142857142865,0,2020-08-06 00:00:00
1622,2020,31,46,8.0,6.0,-0.08061428571428572,-0.0899857142857143,-0.305,-0.4491428571428572,-0.005381428571428572,0.029442857142857142,-0.040414285714285715,0.01765285714285714,0.09937714285714286,0.10258571428571428,-0.16515714285714284,-0.1284857142857143,-0.05600714285714285,0.1187142857142857,-0.4491428571428572,0.004885714285714285,-0.0018857142857142872,-0.08255714285714286,-0.06625714285714286,-0.1065142857142857,-0.05311428571428572,-0.08782857142857144,0,2020-08-06 00:00:00
1623,2020,31,47,8.0,6.0,0.01759714285714286,0.09712857142857144,-0.123,-0.3705714285714286,0.12535714285714286,0.18342857142857144,0.05965714285714285,0.04397142857142857,0.12485714285714286,0.25057142857142856,-0.05381428571428572,0.07805714285714285,0.040664285714285715,0.3687142857142857,-0.4011428571428572,0.13214285714285715,0.198,-0.021742857142857144,0.06547142857142858,-0.020857142857142855,-0.023385714285714287,-0.051457142857142854,0,2020-08-06 00:00:00
1624,2020,31,48,8.0,6.0,-0.07548571428571428,-0.2745714285714286,-0.28514285714285714,-0.465,-0.19414285714285714,0.14385714285714285,-0.04580000000000001,0.025980000000000003,-0.09978571428571428,0.2725714285714286,-0.0956,-0.09307142857142857,-0.04783571428571427,0.13742857142857143,-0.4541428571428572,0.0648,0.08261428571428571,-0.0950857142857143,-0.027435714285714285,-0.1103142857142857,-0.08294285714285714,-0.07515714285714285,0,2020-08-06 00:00:00
1625,2020,31,49,8.0,6.0,-0.03658571428571429,-0.10515714285714285,-0.26271428571428573,-0.3371428571428571,-0.09538571428571428,0.1542857142857143,0.10325714285714285,0.2851428571428572,-0.05098571428571429,0.3912857142857143,-0.09134285714285714,-0.1272,-0.06787142857142857,0.19942857142857146,-0.4052857142857143,0.14085714285714288,0.09138571428571428,-0.02137428571428571,-0.0732142857142857,-0.037929999999999985,-0.013468571428571429,-0.048471428571428575,0,2020-08-06 00:00:00
1626,2020,31,50,8.0,6.0,0.053285714285714283,-0.159,-0.18557142857142858,-0.3297142857142857,0.07014285714285715,0.255,0.14542857142857143,0.1737142857142857,0.20571428571428574,0.7685714285714286,-0.06262857142857144,-0.12341428571428571,-0.05701428571428572,0.5421571428571428,-0.3597142857142857,0.2117142857142857,0.2362857142857143,0.03567142857142857,,-0.010471428571428573,0.056400000000000006,0.10267142857142857,0,2020-08-06 00:00:00
1627,2020,31,51,8.0,6.0,-0.07687142857142858,-0.24085714285714285,-0.3408571428571428,-0.4585714285714285,-0.167,0.12085714285714286,0.01687757142857143,0.0864,-0.08414285714285714,0.29857142857142854,-0.12761428571428574,-0.10025714285714285,-0.03494428571428572,0.13424285714285714,-0.4715714285714286,0.07955714285714285,0.0746,-0.062414285714285714,0.0029942857142857145,-0.024482857142857143,-0.08757142857142856,-0.11255714285714284,0,2020-08-06 00:00:00
1628,2020,31,53,8.0,6.0,-0.05125714285714287,-0.124,-0.363,-0.4375714285714286,-0.1118,0.16285714285714284,0.05827142857142858,0.16,-0.12082857142857144,0.392,-0.057080000000000006,-0.12307142857142858,0.0008928571428571437,0.4455714285714286,-0.4167142857142857,0.12985714285714287,0.11842857142857144,-0.017154285714285716,-0.11417142857142856,-0.057371428571428566,0.0013914285714285712,-0.08140000000000001,0,2020-08-06 00:00:00
1629,2020,31,54,8.0,6.0,0.005928142857142857,-0.2035714285714286,-0.21771428571428572,-0.3388571428571429,-0.041242857142857144,0.14342857142857143,0.03995714285714286,0.0670142857142857,0.10988571428571428,0.21185714285714283,-0.045207142857142855,-0.19085571428571427,0.07898571428571428,0.29475428571428575,-0.3667142857142857,0.09684285714285713,0.11365714285714286,0.00967,0.0036986799999999998,0.036083,-0.009695714285714288,-0.1677142857142857,0,2020-08-06 00:00:00
1630,2020,31,55,8.0,6.0,-0.05375714285714285,-0.128,-0.31471428571428567,-0.43542857142857144,0.04274285714285714,0.1137142857142857,0.08175714285714286,0.13414285714285715,0.21500000000000002,0.379,-0.18871428571428575,-0.16542857142857142,-0.09135714285714285,0.18642857142857144,-0.45242857142857146,0.12085714285714286,0.1142857142857143,-0.04235714285714286,-0.06711428571428571,-0.035942857142857144,-0.048685714285714284,-0.10112857142857143,0,2020-08-06 00:00:00
1631,2020,31,56,8.0,6.0,-0.03317142857142857,-0.13538571428571428,-0.18528571428571428,-0.238,0.0031985714285714287,0.08437142857142858,0.02080142857142857,0.022775714285714288,0.14982857142857142,0.042371428571428574,-0.039085714285714286,-0.044449999999999996,-0.07333714285714286,0.375,-0.28285714285714286,0.060371428571428576,0.08395714285714287,-0.03874285714285715,-0.016628571428571434,0.009614,-0.07505714285714285,0.003891428571428571,0,2020-08-06 00:00:00
1632,2020,32,1,8.0,13.0,0.02064285714285714,0.09464285714285714,-0.16814285714285715,-0.35114285714285715,0.10604285714285713,0.17342857142857143,0.10215714285714285,0.07482857142857144,0.11857142857142856,0.3612857142857143,-0.10991428571428571,0.009607142857142856,-0.026071428571428575,0.25999999999999995,-0.4162857142857143,0.15171428571428572,0.1858571428571429,-0.037,0.08264285714285714,-0.06455714285714285,0.0057771428571428566,0.008835857142857142,0,2020-08-13 00:00:00
1633,2020,32,2,8.0,13.0,-0.14514285714285716,-0.1498142857142857,-0.39428571428571424,-0.19218714285714286,-0.06391714285714285,0.08124285714285714,-0.003920142857142857,0.03598571428571429,-0.14975714285714284,-0.03875000000000001,-0.5842857142857143,-0.15661428571428573,-0.2427142857142857,0.27071428571428574,-0.4387142857142857,0.022271428571428574,0.01479142857142857,-0.1244857142857143,,-0.3914285714285714,-0.007025714285714285,-0.08291428571428572,0,2020-08-13 00:00:00
1634,2020,32,4,8.0,13.0,-0.03477142857142857,-0.08297142857142857,-0.298,-0.49214285714285716,-0.047642857142857147,0.15371428571428572,0.06347142857142857,0.11501428571428572,-0.022357142857142853,0.16899999999999998,-0.0665,-0.07557142857142855,-0.009127142857142858,0.2492857142857143,-0.47642857142857137,0.13271428571428573,0.14042857142857143,-0.016608571428571427,-0.03491428571428572,-0.0007085714285714287,-0.03358571428571428,-0.06682857142857143,0,2020-08-13 00:00:00
1635,2020,32,5,8.0,13.0,0.03967142857142857,0.030122857142857142,-0.10618571428571429,-0.34385714285714286,0.1337142857142857,0.21857142857142858,0.044285714285714296,0.05671428571428572,0.178,0.43042857142857144,0.13822857142857142,0.07388571428571429,0.242,0.3552857142857143,-0.4975714285714286,0.13442857142857143,0.19528571428571428,0.028422857142857142,0.05751428571428572,0.025874285714285718,0.03187142857142857,0.12945714285714285,0,2020-08-13 00:00:00
1636,2020,32,6,8.0,13.0,-0.11271428571428573,-0.24028571428571427,-0.39085714285714285,-0.6065714285714285,-0.191,0.1704285714285714,-0.016914285714285715,0.14185714285714285,-0.143,0.21985714285714283,-0.09951428571428571,-0.2444285714285714,-0.0515,0.4692857142857143,-0.5444285714285715,0.0917,0.07477142857142859,-0.09305714285714285,-0.0848,-0.0862142857142857,-0.09662857142857142,-0.12728571428571428,0,2020-08-13 00:00:00
1637,2020,32,8,8.0,13.0,-0.07512857142857142,-0.14542857142857143,-0.31428571428571433,-0.40542857142857136,-0.11717142857142857,0.09537142857142858,0.008385714285714286,0.08495714285714286,-0.06013,0.21842857142857142,-0.13744285714285714,-0.13414285714285715,-0.05622857142857144,0.20800000000000002,-0.4491428571428572,0.06758571428571429,0.06024285714285714,-0.07622857142857142,-0.05828571428571429,-0.05615714285714286,-0.08624285714285715,-0.07915714285714286,0,2020-08-13 00:00:00
1638,2020,32,9,8.0,13.0,-0.08415714285714285,-0.17300000000000001,-0.325,-0.37185714285714283,-0.09555714285714287,0.14212857142857144,0.11627142857142858,0.24757142857142858,0.022742857142857145,0.4501428571428571,-0.12828571428571428,-0.22071428571428572,-0.03202671428571428,0.34414285714285714,-0.5124285714285713,0.14058571428571429,0.1008,-0.04882857142857143,-0.06382857142857143,-0.02929285714285714,-0.05525714285714286,-0.10157142857142856,0,2020-08-13 00:00:00
1639,2020,32,10,8.0,13.0,-0.10678571428571428,-0.18942857142857145,-0.40114285714285713,-0.5951428571428572,-0.06410142857142857,0.09724285714285714,0.038875714285714284,0.09971428571428573,0.05166571428571428,0.4508571428571429,-0.13932857142857144,-0.24400000000000002,-0.014575714285714287,0.016778571428571427,-0.44971428571428573,0.10434285714285715,0.105,-0.12757142857142859,-0.005644714285714287,-0.12734285714285715,-0.12871428571428573,-0.05857142857142857,0,2020-08-13 00:00:00
1640,2020,32,11,8.0,13.0,-0.2914285714285714,-0.29414285714285715,-0.5407142857142857,-0.6038571428571429,-0.26585714285714285,0.05740000000000001,-0.09281428571428571,0.05724285714285715,-0.21357142857142855,-0.1601857142857143,0.03936634285714285,-0.32971428571428574,-0.20914285714285713,0.716,-0.6702857142857143,-0.008778571428571429,-0.033294285714285714,-0.41114285714285714,-0.31542857142857145,-0.6334285714285715,-0.40285714285714275,-0.27928571428571425,0,2020-08-13 00:00:00
1641,2020,32,12,8.0,13.0,-0.017155714285714285,-0.0023757142857142887,-0.16342857142857145,-0.38371428571428573,0.02203857142857143,0.18700000000000003,0.02981,0.03604285714285715,0.03699714285714285,0.33685714285714285,-0.06006714285714286,-0.02180842857142857,-0.004077714285714286,0.37957142857142856,-0.4112857142857143,0.1139,0.162,-0.020885714285714285,0.021655714285714285,-0.01536285714285714,-0.027257142857142858,-0.06394285714285715,0,2020-08-13 00:00:00
1642,2020,32,13,8.0,13.0,-0.030214285714285718,-0.028795714285714286,-0.23628571428571427,-0.328,0.005659714285714286,0.20357142857142857,0.08325714285714285,0.14957142857142855,0.037085714285714284,0.3538571428571428,-0.13571428571428573,-0.014785714285714287,-0.06824285714285713,0.32428571428571434,-0.4694285714285714,0.16342857142857145,0.16985714285714285,-0.027885714285714285,0.005895714285714286,-0.028200000000000003,-0.027714285714285716,-0.0698,0,2020-08-13 00:00:00
1643,2020,32,15,8.0,13.0,0.08604285714285716,0.04639999999999999,-0.16742857142857143,-0.5228571428571429,0.16109999999999997,0.41985714285714293,0.17457142857142857,0.21857142857142858,0.19031428571428569,0.7095714285714285,0.0689,-0.09515714285714286,0.07244285714285714,0.6274285714285713,-0.41657142857142854,0.2702857142857143,0.3085714285714286,0.08752857142857143,,0.084,0.08512857142857144,0.08542857142857142,0,2020-08-13 00:00:00
1644,2020,32,16,8.0,13.0,0.013332857142857145,-0.05744285714285714,-0.17500000000000002,-0.4501428571428572,0.010844285714285714,0.15528571428571428,0.12735714285714286,0.1227142857142857,0.32984285714285716,0.2258571428571429,0.057699999999999994,0.04982857142857143,0.025882857142857145,0.21442857142857144,-0.2824285714285714,0.1657142857142857,0.17934285714285716,0.006708571428571427,0.06620000000000001,-0.0049671428571428575,0.03114,-0.045131428571428565,0,2020-08-13 00:00:00
1645,2020,32,17,8.0,13.0,-0.06718571428571428,-0.19614285714285715,-0.26457142857142857,-0.42642857142857143,-0.1042142857142857,0.13128571428571428,0.015521428571428571,0.07808571428571429,-0.004587142857142858,0.3497142857142857,-0.17121428571428574,-0.1882857142857143,-0.015674285714285717,0.1448,-0.4467142857142857,0.09975714285714286,0.10705714285714285,-0.05195714285714286,-0.009480142857142857,-0.045842857142857144,-0.056528571428571435,-0.11914285714285713,0,2020-08-13 00:00:00
1646,2020,32,18,8.0,13.0,-0.01808571428571429,-0.1375714285714286,-0.21100000000000002,-0.5935714285714286,-0.07461428571428572,0.04537142857142857,0.01356857142857143,0.0917142857142857,-0.02308614285714286,0.16012857142857143,-0.31157142857142855,-0.25342857142857145,-0.1842857142857143,-0.037705714285714294,-0.41828571428571426,0.045414285714285706,0.027885714285714288,-0.03527142857142857,-0.012784285714285715,-0.030699999999999998,-0.04432857142857143,-0.023157142857142855,0,2020-08-13 00:00:00
1647,2020,32,19,8.0,13.0,-0.11357142857142856,-0.1698,-0.3367142857142857,-0.4857142857142857,-0.09738571428571428,0.038585714285714286,-0.0912142857142857,-0.08120000000000001,-0.036242857142857146,0.26511428571428575,-0.28214285714285714,-0.2141428571428571,-0.16,0.12095999999999998,-0.41585714285714287,-0.009888571428571429,0.026271428571428574,-0.11047142857142857,-0.09462857142857142,-0.12457142857142857,-0.09928571428571428,-0.12985714285714287,0,2020-08-13 00:00:00
1648,2020,32,20,8.0,13.0,-0.032414285714285715,-0.23957142857142857,-0.20657142857142854,-0.48199999999999993,-0.08216571428571429,0.17071428571428574,-0.06295714285714285,0.0414,-0.03749,0.1712857142857143,0.06444000000000003,-0.003982857142857145,0.0589,0.1536857142857143,-0.4284285714285714,0.05005714285714286,0.058942857142857144,-0.00709,-0.05464285714285714,-0.03495714285714286,0.031972714285714285,-0.0733,0,2020-08-13 00:00:00
1649,2020,32,21,8.0,13.0,0.003442857142857143,-0.10071428571428573,-0.11297142857142857,-0.39828571428571424,-0.04064285714285714,0.13014285714285714,0.10692428571428571,0.04587142857142858,0.3239232857142857,0.2848571428571428,0.0149,0.05925757142857143,0.032510000000000004,0.07036571428571428,-0.38171428571428573,0.13964285714285712,0.20902857142857142,0.003366857142857143,-0.010357142857142858,0.0029497142857142855,0.0027542857142857148,0.01778142857142857,0,2020-08-13 00:00:00
1650,2020,32,22,8.0,13.0,0.005150714285714286,-0.0016428571428571443,-0.15571428571428572,-0.3271428571428571,0.04444285714285714,0.13257142857142856,0.08267142857142859,0.08195714285714285,0.10841428571428571,0.259,-0.0870442857142857,-0.061642857142857145,0.055085714285714286,0.22842857142857143,-0.3165714285714286,0.11718571428571427,0.1385714285714286,-0.008304285714285712,0.03752857142857143,0.022381428571428573,-0.041495714285714295,-0.04533285714285714,0,2020-08-13 00:00:00
1651,2020,32,23,8.0,13.0,-0.006112857142857143,-0.15114285714285716,-0.22128571428571428,-0.4634285714285714,0.04881428571428571,0.13342857142857142,0.08437142857142857,0.03338571428571428,0.29314285714285715,0.21557142857142855,-0.041357142857142856,-0.0182,0.0642,0.029537142857142863,-0.39,0.12785714285714286,0.20628571428571427,-0.02248,0.042628571428571425,-0.007050000000000001,-0.0392,-0.055271428571428576,0,2020-08-13 00:00:00
